Date,Open,High,Low,Close,Adj Close,Volume
2019-04-03,373.750000,376.230011,373.750000,375.000000,358.391144,600
2019-04-04,374.950012,376.109985,373.600006,376.109985,359.451935,100
2019-04-05,376.290009,378.899994,376.290009,376.799988,360.111420,300
2019-04-08,376.399994,376.399994,372.709991,374.000000,357.435455,7300
2019-04-09,369.750000,372.880005,368.000000,372.880005,356.365051,1200
2019-04-10,371.350006,386.420013,371.250000,378.040009,361.296509,5600
2019-04-11,388.200012,389.950012,386.459991,387.000000,369.859680,2900
2019-04-12,388.350006,388.880005,386.250000,388.799988,371.579956,500
2019-04-15,389.049988,389.049988,385.350006,388.540009,371.331390,700
2019-04-16,389.500000,391.950012,389.200012,391.950012,374.590393,1100
2019-04-17,393.450012,398.149994,393.450012,398.149994,380.515808,1400
2019-04-18,397.200012,398.000000,396.200012,396.250000,378.699982,1100
2019-04-22,395.179993,398.250000,395.179993,396.649994,379.082245,1200
2019-04-23,389.850006,393.369995,389.850006,393.369995,375.947540,1700
2019-04-24,393.299988,394.549988,390.730011,390.769989,373.462646,200
2019-04-25,386.799988,388.579987,385.750000,388.540009,375.171783,800
2019-04-26,385.750000,387.450012,383.510010,387.450012,374.119324,400
2019-04-29,384.950012,387.420013,383.000000,387.040009,373.723389,600
2019-04-30,387.700012,393.760010,387.700012,393.760010,380.212158,700
2019-05-01,390.250000,394.299988,390.250000,391.859985,378.377533,300
2019-05-02,391.950012,393.350006,389.850006,393.350006,379.816284,500
2019-05-03,393.149994,398.929993,393.149994,398.000000,384.306335,300
2019-05-06,383.100006,388.410004,381.200012,388.410004,375.046295,700
2019-05-07,378.149994,378.350006,371.429993,371.470001,358.689117,1100
2019-05-08,377.850006,382.260010,376.619995,381.000000,367.891235,1100
2019-05-09,373.649994,377.230011,372.450012,375.540009,362.619080,300
2019-05-10,377.399994,382.000000,373.649994,382.000000,368.856781,300
2019-05-13,366.450012,366.450012,362.160004,363.679993,351.167114,500
2019-05-14,373.250000,377.000000,371.350006,376.459991,363.507416,500
2019-05-15,369.100006,378.510010,369.100006,374.750000,361.856232,100
2019-05-16,374.600006,382.220001,374.600006,382.220001,369.069244,200
2019-05-17,378.649994,382.000000,378.649994,380.399994,367.311859,200
2019-05-20,370.100006,370.100006,366.049988,369.220001,356.516510,400
2019-05-21,373.000000,375.429993,373.000000,375.429993,362.512878,200
2019-05-22,374.029999,375.799988,374.029999,375.760010,362.831512,100
2019-05-23,371.500000,373.959991,369.510010,373.959991,361.093414,100
2019-05-24,375.739990,378.410004,375.739990,378.410004,365.390320,700
2019-05-28,382.200012,382.390015,380.000000,380.000000,366.925629,500
2019-05-29,377.899994,377.899994,375.760010,376.000000,363.063263,300
2019-05-30,380.269989,380.269989,378.600006,380.000000,366.925629,400
2019-05-31,373.600006,378.059998,371.799988,375.600006,362.677032,300
2019-06-03,376.299988,380.100006,376.299988,379.480011,366.423492,700
2019-06-04,384.399994,384.619995,382.399994,383.000000,369.822418,100
2019-06-05,395.850006,395.850006,392.500000,392.500000,378.995544,200
2019-06-06,398.399994,398.399994,393.750000,395.000000,381.409515,400
2019-06-07,401.299988,408.329987,401.299988,405.799988,391.837891,1500
2019-06-10,405.549988,406.140015,404.000000,404.000000,390.099884,300
2019-06-11,409.799988,409.799988,407.279999,408.350006,394.300232,12600
2019-06-12,404.549988,404.649994,402.200012,402.200012,388.361786,300
2019-06-13,400.000000,401.700012,398.890015,401.700012,387.879028,100
2019-06-14,399.250000,399.250000,396.040009,397.679993,383.997314,300
2019-06-17,398.399994,402.220001,398.399994,402.079987,388.245911,200
2019-06-18,411.630005,414.399994,411.630005,414.000000,399.755768,200
2019-06-19,411.500000,413.059998,409.350006,412.799988,398.597076,500
2019-06-20,418.000000,419.709991,415.899994,418.750000,404.342407,800
2019-06-21,416.140015,418.750000,416.040009,418.750000,404.342407,300
2019-06-24,418.750000,422.959991,418.750000,421.649994,407.142578,300
2019-06-25,422.429993,424.040009,420.269989,422.950012,408.397888,300
2019-06-26,421.700012,421.700012,417.040009,417.489990,403.125732,100
2019-06-27,418.700012,419.940002,417.000000,419.940002,405.491425,400
2019-06-28,422.649994,426.640015,422.649994,424.950012,410.329071,200
2019-07-01,423.649994,424.750000,421.940002,422.799988,408.253021,4800
2019-07-02,423.549988,429.390015,423.549988,427.010010,412.318207,700
2019-07-03,428.850006,429.579987,427.820007,429.579987,414.799713,3400
2019-07-05,426.750000,428.489990,425.299988,427.630005,412.916870,400
2019-07-08,428.450012,430.299988,427.660004,430.299988,415.494934,300
2019-07-09,427.850006,430.500000,427.019989,429.000000,414.239746,700
2019-07-10,430.500000,431.179993,428.000000,428.000000,413.274078,600
2019-07-11,432.399994,432.399994,429.250000,432.000000,417.136536,300
2019-07-12,432.000000,433.660004,431.000000,433.660004,418.739380,700
2019-07-15,428.700012,430.970001,428.700012,430.970001,416.141937,500
2019-07-16,430.000000,433.950012,430.000000,430.609985,415.794312,500
2019-07-17,433.000000,434.399994,428.630005,428.630005,413.882446,200
2019-07-18,428.500000,432.299988,428.500000,432.299988,417.426147,100
2019-07-19,431.750000,433.600006,429.000000,430.000000,415.205322,300
2019-07-22,431.250000,431.950012,429.149994,431.940002,417.078583,1600
2019-07-23,428.790009,429.200012,426.649994,428.070007,413.341736,300
2019-07-24,424.000000,436.500000,421.899994,433.609985,418.691101,600
2019-07-25,423.000000,423.000000,416.000000,417.390015,403.029205,500
2019-07-26,427.399994,429.299988,425.630005,429.260010,414.490784,400
2019-07-29,423.049988,423.510010,419.809998,420.850006,406.370117,400
2019-07-30,416.850006,418.220001,414.339996,416.510010,402.179443,400
2019-07-31,418.700012,420.100006,409.500000,418.000000,403.618195,300
2019-08-01,415.609985,419.850006,409.720001,409.720001,395.623077,300
2019-08-02,405.000000,405.209991,397.760010,398.000000,384.306335,300
2019-08-05,387.950012,388.600006,379.489990,382.390015,369.233398,5400
2019-08-06,393.600006,397.339996,390.839996,394.959991,381.370880,700
2019-08-07,399.700012,405.450012,397.859985,405.450012,391.500000,500
2019-08-08,405.450012,405.450012,405.450012,405.450012,391.500000,0
2019-08-09,410.980011,412.000000,409.200012,409.500000,395.410645,100
2019-08-12,400.950012,401.130005,397.089996,400.040009,386.276123,800
2019-08-13,393.750000,407.299988,392.470001,404.790009,390.862701,300
2019-08-14,389.549988,392.130005,387.000000,387.040009,373.723389,1100
2019-08-15,383.250000,386.549988,380.700012,380.700012,367.601563,200
2019-08-16,380.700012,380.700012,380.700012,380.700012,367.601563,0
2019-08-19,397.190002,397.190002,393.299988,393.899994,380.347382,100
2019-08-20,394.399994,395.309998,392.359985,395.000000,381.409515,100
2019-08-21,411.350006,411.350006,395.000000,409.570007,395.478271,300
2019-08-22,405.100006,405.100006,398.450012,403.410004,389.530182,300
2019-08-23,396.350006,401.350006,393.429993,396.579987,382.935150,200
2019-08-26,394.839996,394.839996,390.730011,392.420013,378.918335,200
2019-08-27,397.299988,399.000000,396.290009,396.290009,382.655182,100
2019-08-28,391.029999,395.799988,391.029999,395.799988,382.181976,200
2019-08-29,398.549988,400.649994,397.339996,399.000000,385.271912,100
2019-08-30,403.049988,403.049988,397.040009,399.500000,385.754669,100
2019-09-03,392.350006,392.350006,388.000000,388.000000,374.650391,100
2019-09-04,404.049988,406.959991,403.529999,404.200012,390.292999,400
2019-09-05,413.950012,416.510010,413.589996,413.779999,399.543396,300
2019-09-06,418.790009,419.899994,417.500000,417.500000,403.135345,300
2019-09-09,418.429993,419.799988,417.230011,417.230011,402.874664,1300
2019-09-10,408.540009,413.480011,408.100006,410.609985,396.482452,500
2019-09-11,414.149994,418.079987,411.899994,418.079987,403.695404,600
2019-09-12,417.850006,420.809998,417.390015,419.350006,404.921783,700
2019-09-13,422.000000,425.000000,421.470001,421.470001,406.968781,1200
2019-09-16,406.480011,407.500000,404.000000,404.540009,390.621277,700
2019-09-17,403.649994,410.059998,403.649994,410.000000,395.893433,300
2019-09-18,403.350006,404.149994,401.000000,404.010010,390.109528,200
2019-09-19,404.000000,406.200012,403.489990,403.489990,389.607422,1500
2019-09-20,403.450012,407.059998,403.149994,407.059998,393.054596,700
2019-09-23,401.000000,404.059998,400.750000,404.059998,390.157776,300
2019-09-24,407.850006,407.850006,404.130005,404.130005,390.225403,100
2019-09-25,399.200012,399.200012,394.200012,397.989990,384.296631,400
2019-09-26,396.000000,397.059998,392.339996,395.040009,381.448151,600
2019-09-27,392.660004,395.200012,392.000000,395.160004,381.564056,200
2019-09-30,391.700012,398.589996,391.700012,398.589996,384.876007,100
2019-10-01,394.399994,394.399994,391.760010,391.899994,378.416229,100
2019-10-02,382.549988,382.549988,376.500000,378.250000,365.235840,700
2019-10-03,383.100006,383.910004,379.040009,380.260010,367.176666,3300
2019-10-04,383.899994,383.899994,381.500000,382.350006,369.194763,500
2019-10-07,386.750000,389.500000,386.750000,389.500000,376.098755,100
2019-10-08,386.750000,386.750000,383.109985,386.339996,373.047455,1200
2019-10-09,387.350006,409.010010,387.350006,398.440002,384.731171,400
2019-10-10,410.290009,414.000000,410.290009,414.000000,399.755768,3800
2019-10-11,416.549988,418.350006,415.850006,415.850006,401.542175,200
2019-10-14,415.850006,420.000000,415.700012,417.040009,402.691254,500
2019-10-15,422.000000,423.140015,419.500000,422.850006,408.301331,200
2019-10-16,416.950012,419.950012,416.950012,419.910004,405.462463,600
2019-10-17,422.190002,422.190002,415.190002,419.709991,405.269348,300
2019-10-18,418.950012,419.700012,415.899994,416.299988,401.976624,100
2019-10-21,418.000000,420.380005,417.000000,417.040009,402.691254,1100
2019-10-22,417.899994,419.799988,416.399994,416.399994,402.073212,400
2019-10-23,414.350006,420.000000,414.350006,420.000000,405.549377,600
2019-10-24,416.609985,424.500000,416.279999,416.279999,401.957367,300
2019-10-25,424.109985,425.899994,423.489990,423.519989,408.948273,300
2019-10-28,425.899994,428.190002,423.510010,425.959991,411.304321,2000
2019-10-29,423.799988,424.929993,421.600006,423.709991,409.131683,500
2019-10-30,426.399994,430.519989,425.000000,429.579987,414.799713,400
2019-10-31,429.220001,429.559998,426.239990,428.369995,413.631378,300
2019-11-01,432.609985,436.000000,432.609985,436.000000,420.998871,100
2019-11-04,443.440002,444.220001,441.399994,441.399994,426.213074,1000
2019-11-05,441.350006,443.649994,441.350006,441.549988,426.357880,300
2019-11-06,442.000000,444.000000,440.040009,444.000000,428.723572,800
2019-11-07,446.899994,448.000000,445.630005,446.000000,430.654785,800
2019-11-08,444.890015,446.000000,443.500000,445.700012,430.365143,700
2019-11-11,444.049988,447.779999,443.000000,447.739990,432.334900,1100
2019-11-12,446.049988,446.399994,443.690002,444.959991,429.650543,1000
2019-11-13,445.000000,445.000000,441.000000,444.820007,429.515442,200
2019-11-14,443.549988,445.119995,441.350006,445.119995,429.805054,400
2019-11-15,447.279999,449.399994,446.170013,448.100006,432.682556,900
2019-11-18,445.109985,445.859985,443.000000,445.679993,430.345795,2300
2019-11-19,442.230011,442.230011,438.029999,439.600006,424.475006,900
2019-11-20,442.649994,443.299988,435.709991,435.709991,420.718842,400
2019-11-21,437.880005,439.500000,436.540009,438.000000,422.930054,600
2019-11-22,440.000000,441.500000,437.040009,438.500000,423.412872,500
2019-11-25,442.200012,448.000000,440.100006,448.000000,432.585999,3600
2019-11-26,450.000000,453.000000,448.200012,451.450012,435.917267,1900
2019-11-27,450.540009,451.940002,448.350006,451.890015,436.342194,2200
2019-11-29,449.750000,450.809998,445.440002,447.750000,432.344574,5800
2019-12-02,446.450012,446.450012,438.679993,442.000000,426.792450,7000
2019-12-03,432.049988,437.619995,428.950012,437.619995,422.563110,3400
2019-12-04,440.269989,442.220001,438.880005,440.500000,425.344025,8400
2019-12-05,444.250000,444.250000,440.519989,441.109985,425.933044,300
2019-12-06,442.899994,444.149994,441.000000,444.109985,430.979279,200
2019-12-09,443.149994,443.149994,441.000000,441.000000,427.961273,600
2019-12-10,439.309998,442.100006,438.100006,442.100006,429.028717,300
2019-12-11,439.600006,446.369995,438.500000,446.170013,432.978424,500
2019-12-12,442.149994,447.709991,442.000000,447.220001,433.997375,400
2019-12-13,450.000000,451.000000,448.329987,449.959991,436.656342,2300
2019-12-16,458.329987,458.329987,454.049988,456.959991,443.449341,400
2019-12-17,452.480011,452.480011,446.829987,449.399994,436.112885,3800
2019-12-18,447.809998,447.920013,444.750000,447.260010,434.036194,800
2019-12-19,447.850006,448.420013,444.700012,448.420013,435.161896,500
2019-12-20,450.149994,455.989990,450.149994,455.000000,441.547333,200
2019-12-23,458.399994,460.000000,457.290009,458.040009,444.497467,200
2019-12-24,460.000000,460.000000,455.989990,457.049988,443.536713,3200
2019-12-26,460.000000,461.170013,459.000000,461.149994,447.515472,200
2019-12-27,465.200012,468.200012,464.890015,466.549988,452.755859,200
2019-12-30,465.899994,467.250000,463.709991,463.850006,450.135681,900
2019-12-31,466.750000,468.500000,462.649994,466.799988,452.998474,800
2020-01-02,470.000000,471.220001,468.040009,471.019989,457.093658,800
2020-01-03,465.100006,470.149994,464.149994,467.910004,454.075623,1100
2020-01-06,461.850006,465.750000,459.799988,465.000000,451.251648,400
2020-01-07,465.040009,465.040009,462.000000,462.739990,449.058441,28700
2020-01-08,461.380005,469.649994,461.000000,469.500000,455.618622,900
2020-01-09,471.149994,473.799988,470.000000,473.500000,459.500336,22300
2020-01-10,471.500000,472.450012,468.739990,472.160004,458.199982,300
2020-01-13,472.549988,478.549988,472.239990,477.299988,463.187958,700
2020-01-14,478.359985,481.709991,477.500000,478.750000,464.595123,900
2020-01-15,479.000000,483.209991,478.040009,478.540009,464.391327,1400
2020-01-16,480.549988,484.000000,478.450012,484.000000,469.689911,800
2020-01-17,482.250000,488.959991,482.250000,486.500000,472.115997,2000
2020-01-21,468.220001,475.380005,466.489990,473.200012,459.209229,1900
2020-01-22,472.799988,472.950012,468.040009,470.000000,456.103851,3800
2020-01-23,461.000000,464.359985,454.209991,464.359985,450.630554,1500
2020-01-24,460.750000,460.750000,455.000000,455.459991,441.993713,1900
2020-01-27,440.700012,445.799988,439.250000,443.149994,430.047668,1900
2020-01-28,445.950012,454.950012,442.000000,446.000000,432.813416,1400
2020-01-29,450.000000,452.290009,447.000000,449.029999,435.753845,500
2020-01-30,440.399994,446.200012,439.000000,446.200012,433.007507,1300
2020-01-31,437.000000,441.140015,435.000000,435.000000,422.138641,1500
2020-02-03,438.450012,441.100006,436.200012,436.200012,423.303192,1200
2020-02-04,449.079987,454.750000,448.200012,454.540009,441.100952,2400
2020-02-05,457.000000,458.799988,454.450012,458.000000,444.458588,600
2020-02-06,460.049988,461.000000,456.350006,460.029999,446.428619,400
2020-02-07,450.399994,455.149994,448.309998,453.000000,439.606476,600
2020-02-10,450.450012,453.049988,448.500000,450.500000,437.180389,1300
2020-02-11,448.299988,452.209991,448.299988,449.149994,435.870300,800
2020-02-12,458.910004,463.500000,458.910004,461.000000,447.369904,900
2020-02-13,457.529999,459.809998,453.309998,457.429993,443.905487,300
2020-02-14,452.549988,454.399994,449.000000,449.000000,435.724731,400
2020-02-18,441.899994,444.660004,439.950012,444.660004,431.513031,1400
2020-02-19,449.149994,453.959991,447.000000,453.959991,440.538086,500
2020-02-20,445.450012,447.010010,443.890015,445.859985,432.677551,700
2020-02-21,443.200012,443.200012,438.040009,439.750000,426.748230,700
2020-02-24,418.200012,422.809998,415.500000,418.000000,405.641296,3600
2020-02-25,417.730011,420.250000,405.000000,405.040009,393.064484,2400
2020-02-26,416.450012,420.000000,410.500000,420.000000,407.582153,1300
2020-02-27,400.600006,413.839996,398.510010,398.510010,386.727539,7200
2020-02-28,398.730011,418.929993,395.769989,413.500000,401.274353,6400
2020-03-02,415.489990,424.359985,413.399994,424.359985,411.813232,1200
2020-03-03,428.429993,434.679993,410.000000,415.000000,402.729980,7500
2020-03-04,423.899994,435.000000,423.899994,435.000000,422.138641,900
2020-03-05,420.649994,422.149994,411.000000,415.910004,403.613068,5000
2020-03-06,409.559998,410.700012,401.000000,409.950012,397.829285,4300
2020-03-09,377.279999,393.429993,373.549988,377.140015,365.989380,2800
2020-03-10,398.010010,398.010010,378.000000,388.040009,376.567078,3000
2020-03-11,379.380005,381.380005,360.920013,369.500000,358.575256,4900
2020-03-12,343.299988,354.559998,324.500000,337.000000,327.036163,5000
2020-03-13,368.989990,368.989990,343.500000,367.000000,356.149170,7200
2020-03-16,340.899994,344.000000,304.299988,327.000000,317.331787,2100
2020-03-17,342.109985,359.000000,335.000000,348.779999,338.467865,1000
2020-03-18,309.769989,328.459991,301.160004,305.040009,296.021088,6100
2020-03-19,307.079987,318.890015,305.369995,309.149994,300.009613,2600
2020-03-20,339.850006,340.649994,320.000000,320.000000,310.538788,7200
2020-03-23,323.500000,342.799988,323.500000,330.000000,320.243103,7500
2020-03-24,363.019989,396.000000,356.000000,360.049988,349.404633,6800
2020-03-25,374.730011,403.260010,366.630005,401.850006,389.968811,1500
2020-03-26,381.250000,408.000000,381.250000,395.920013,384.214081,4200
2020-03-27,374.779999,395.899994,371.000000,395.899994,384.194702,1800
2020-03-30,373.000000,390.000000,368.600006,390.000000,378.469147,7800
2020-03-31,380.000000,392.149994,366.600006,373.899994,362.845154,1900
2020-04-01,351.220001,357.390015,350.000000,357.390015,346.823334,12800
2020-04-02,350.000000,364.600006,345.000000,351.750000,341.350067,1100
2020-04-03,365.100006,365.100006,347.239990,364.000000,353.237885,5600
2020-04-06,370.720001,374.820007,366.540009,374.820007,363.737976,4500
2020-04-07,383.380005,390.000000,371.500000,372.040009,361.040161,1600
2020-04-08,373.959991,376.269989,369.690002,375.000000,363.912628,3100
2020-04-09,378.440002,385.000000,376.040009,380.000000,368.764832,5600
2020-04-13,389.899994,389.899994,375.760010,377.929993,366.756042,1100
2020-04-14,384.779999,394.989990,383.000000,392.000000,380.410004,2200
2020-04-15,372.119995,393.200012,369.000000,371.019989,360.050293,1200
2020-04-16,376.839996,381.640015,369.040009,377.320007,366.164032,12700
2020-04-17,388.559998,395.000000,387.859985,392.109985,380.516724,2400
2020-04-20,388.589996,395.000000,385.480011,395.000000,383.321320,3500
2020-04-21,381.450012,390.000000,376.040009,377.040009,370.203552,1900
2020-04-22,384.019989,395.000000,380.470001,382.739990,375.800171,1000
2020-04-23,374.890015,390.109985,370.040009,388.859985,381.809174,2400
2020-04-24,375.000000,380.000000,368.500000,375.309998,368.504913,2500
2020-04-27,375.320007,385.000000,375.000000,385.000000,378.019226,400
2020-04-28,389.989990,390.989990,382.549988,382.549988,375.613647,6300
2020-04-29,386.859985,392.589996,386.809998,392.589996,385.471558,2000
2020-04-30,390.640015,392.500000,382.649994,392.500000,385.383209,2200
2020-05-01,389.950012,389.950012,378.000000,385.200012,378.215576,1300
2020-05-04,367.750000,373.510010,364.670013,373.510010,366.737549,3000
2020-05-05,370.940002,376.000000,368.000000,376.000000,369.182404,1200
2020-05-06,366.000000,384.989990,362.000000,384.000000,377.037354,2000
2020-05-07,376.950012,380.000000,370.000000,370.250000,363.536652,2600
2020-05-08,380.000000,384.519989,380.000000,384.000000,377.037354,2100
2020-05-11,387.100006,387.100006,375.000000,384.000000,377.037354,500
2020-05-12,384.000000,384.000000,375.000000,375.000000,368.200531,1000
2020-05-13,369.000000,373.000000,356.529999,362.000000,355.436249,3600
2020-05-14,355.899994,360.160004,350.000000,359.899994,353.374329,2100
2020-05-15,355.500000,365.000000,355.000000,357.200012,350.723267,1700
2020-05-18,371.929993,385.000000,369.000000,384.000000,377.037354,2900
2020-05-19,388.880005,393.500000,387.510010,388.700012,381.652130,1200
2020-05-20,394.630005,398.820007,391.600006,398.000000,390.783478,1400
2020-05-21,398.000000,398.000000,393.000000,393.600006,386.463257,300
2020-05-22,390.000000,390.829987,386.200012,389.959991,382.889282,1100
2020-05-26,399.500000,404.500000,391.000000,403.000000,395.692841,1000
2020-05-27,415.000000,415.000000,407.000000,411.000000,403.547791,5600
2020-05-28,416.500000,430.000000,415.000000,425.200012,417.490326,1300
2020-05-29,424.500000,424.500000,414.820007,418.559998,410.970703,1500
2020-06-01,419.549988,427.399994,419.549988,427.359985,419.611115,700
2020-06-02,425.649994,432.760010,425.649994,432.760010,424.913239,800
2020-06-03,435.000000,449.989990,432.760010,444.309998,436.253815,1300
2020-06-04,435.309998,443.489990,435.309998,440.000000,432.021942,800
2020-06-05,455.000000,458.500000,451.660004,456.000000,447.731873,3900
2020-06-08,451.649994,454.399994,445.980011,447.750000,439.631439,2400
2020-06-09,447.600006,453.649994,446.799988,449.959991,441.801361,700
2020-06-10,451.049988,455.959991,450.940002,451.140015,442.959991,900
2020-06-11,433.700012,439.760010,416.489990,417.000000,409.438995,2400
2020-06-12,434.079987,437.100006,420.899994,420.899994,413.268280,7200
2020-06-15,413.700012,429.029999,413.700012,428.989990,421.211578,900
2020-06-16,428.000000,428.200012,417.000000,424.000000,416.312073,1300
2020-06-17,422.850006,428.200012,422.649994,428.160004,420.396606,200
2020-06-18,424.100006,426.899994,420.000000,421.140015,413.503937,300
2020-06-19,435.850006,435.850006,420.000000,420.040009,412.423859,800
2020-06-22,425.000000,429.600006,422.049988,425.100006,417.392120,1100
2020-06-23,438.649994,446.000000,438.649994,440.000000,432.021942,900
2020-06-24,432.100006,436.660004,425.839996,434.209991,426.336945,1000
2020-06-25,430.079987,436.000000,428.149994,436.000000,428.094482,400
2020-06-26,438.049988,441.959991,431.750000,433.880005,426.012939,1100
2020-06-29,433.750000,440.989990,432.320007,438.279999,430.333160,300
2020-06-30,434.100006,441.000000,434.100006,441.000000,433.003815,2300
2020-07-01,440.000000,444.859985,435.200012,440.750000,432.758392,400
2020-07-02,449.100006,456.390015,448.320007,449.250000,441.104218,1100
2020-07-06,452.600006,457.899994,452.200012,454.549988,446.308136,2600
2020-07-07,452.230011,456.290009,452.190002,452.190002,446.545166,700
2020-07-08,454.760010,456.000000,450.000000,456.000000,450.307587,700
2020-07-09,456.500000,458.750000,449.720001,457.000000,451.295105,700
2020-07-10,452.200012,455.350006,449.339996,455.350006,449.665710,500
2020-07-13,459.320007,465.000000,455.390015,455.390015,449.705200,1500
2020-07-14,454.200012,464.000000,454.200012,463.000000,457.220215,600
2020-07-15,473.000000,476.600006,466.209991,466.209991,460.390106,900
2020-07-16,469.750000,470.220001,464.799988,464.799988,458.997711,300
2020-07-17,470.799988,470.950012,465.899994,465.940002,460.123505,800
2020-07-20,466.299988,474.209991,466.299988,474.000000,468.082855,400
2020-07-21,473.799988,473.799988,469.489990,473.670013,467.757050,1700
2020-07-22,471.760010,472.579987,466.649994,472.059998,466.167114,200
2020-07-23,467.000000,469.299988,462.040009,469.260010,463.402100,1100
2020-07-24,466.049988,466.049988,459.589996,465.950012,460.133392,700
2020-07-27,466.000000,477.000000,451.040009,455.000000,449.320068,1300
2020-07-28,450.000000,456.470001,450.000000,450.200012,444.579987,500
2020-07-29,455.000000,458.059998,453.040009,457.799988,452.085114,1300
2020-07-30,444.000000,450.010010,436.329987,448.000000,442.407471,1500
2020-07-31,441.750000,441.750000,428.040009,430.000000,424.632141,800
2020-08-03,435.299988,441.600006,435.000000,440.959991,435.455322,700
2020-08-04,435.850006,441.549988,430.600006,440.000000,434.507294,0
2020-08-05,447.250000,449.399994,443.500000,447.250000,441.666809,1500
2020-08-06,444.600006,449.709991,438.850006,449.670013,444.056610,400
2020-08-07,441.000000,443.700012,438.000000,442.459991,436.936615,500
2020-08-10,442.000000,442.000000,435.000000,437.040009,431.584259,600
2020-08-11,451.000000,455.459991,444.540009,444.540009,438.990662,600
2020-08-12,460.350006,463.100006,455.750000,460.040009,454.297180,1300
2020-08-13,461.350006,466.459991,460.839996,461.029999,455.274780,200
2020-08-14,459.200012,460.500000,453.600006,458.000000,452.282593,300
2020-08-17,461.359985,464.100006,457.000000,458.350006,452.628235,3900
2020-08-18,466.559998,466.559998,456.299988,462.299988,456.528931,600
2020-08-19,462.950012,462.950012,457.040009,459.959991,454.218109,500
2020-08-20,454.000000,458.000000,448.950012,453.040009,447.384552,900
2020-08-21,448.750000,457.559998,448.750000,457.179993,451.472870,600
2020-08-24,463.690002,466.000000,460.959991,463.440002,457.654694,1200
2020-08-25,471.000000,473.709991,466.950012,472.480011,466.581909,600
2020-08-26,475.000000,478.000000,472.480011,476.709991,470.759064,900
2020-08-27,477.500000,482.700012,468.950012,474.910004,468.981537,1000
2020-08-28,475.549988,475.549988,469.109985,469.149994,463.293427,400
2020-08-31,473.000000,475.500000,469.000000,472.000000,466.107849,1600
2020-09-01,469.000000,477.899994,469.000000,471.459991,465.574585,500
2020-09-02,486.850006,486.850006,476.500000,484.260010,478.214783,1000
2020-09-03,490.049988,491.410004,479.000000,479.079987,473.099457,3600
2020-09-04,481.899994,484.500000,470.040009,475.040009,469.109894,600
2020-09-08,474.549988,480.660004,469.899994,472.130005,466.236206,700
2020-09-09,479.359985,482.260010,475.899994,480.359985,474.363495,500
2020-09-10,480.000000,484.980011,474.500000,477.959991,471.993439,500
2020-09-11,491.450012,498.500000,486.250000,493.000000,486.845703,1400
2020-09-14,497.049988,503.440002,495.640015,498.959991,492.731293,1000
2020-09-15,501.950012,507.660004,500.100006,502.049988,495.782715,400
2020-09-16,501.989990,506.679993,499.070007,503.440002,497.155365,400
2020-09-17,501.170013,501.649994,495.790009,495.790009,489.600891,400
2020-09-18,496.000000,496.299988,485.869995,495.709991,489.521881,700
2020-09-21,473.350006,473.350006,462.040009,470.730011,464.853729,1500
2020-09-22,465.000000,466.649994,458.850006,464.500000,458.701508,400
2020-09-23,466.500000,471.500000,463.839996,463.839996,458.049683,1800
2020-09-24,467.899994,475.000000,465.519989,470.040009,464.172333,500
2020-09-25,461.799988,471.559998,458.119995,471.559998,465.673340,300
2020-09-28,471.529999,475.000000,470.040009,473.660004,467.747131,600
2020-09-29,481.049988,481.910004,476.049988,480.480011,474.481995,500
2020-09-30,476.049988,476.049988,465.000000,473.000000,467.095367,200
2020-10-01,482.700012,482.700012,477.170013,482.559998,476.536011,200
2020-10-02,474.850006,480.869995,473.190002,477.600006,471.637970,800
2020-10-05,482.100006,488.890015,482.100006,488.890015,482.787018,600
2020-10-06,485.399994,488.160004,477.130005,477.130005,471.173828,600
2020-10-07,479.500000,485.000000,479.000000,484.959991,478.906097,200
2020-10-08,475.600006,481.850006,475.600006,480.040009,474.047485,700
2020-10-09,484.850006,490.079987,482.100006,488.209991,482.115479,1000
2020-10-12,494.109985,496.950012,490.000000,496.450012,490.252655,600
2020-10-13,486.619995,492.459991,486.619995,492.459991,486.312439,200
2020-10-14,486.619995,488.100006,480.119995,484.130005,478.086426,400
2020-10-15,472.149994,500.000000,465.079987,500.000000,493.758301,800
2020-10-16,503.190002,511.359985,503.149994,510.799988,504.423492,1800
2020-10-19,509.570007,513.570007,505.500000,505.500000,499.189667,1700
2020-10-20,509.170013,514.549988,506.529999,513.070007,506.665161,1800
2020-10-21,509.799988,511.450012,505.500000,509.010010,502.655853,400
2020-10-22,507.750000,509.209991,500.000000,504.959991,498.656403,200
2020-10-23,504.549988,508.489990,502.040009,502.089996,495.822205,200
2020-10-26,504.149994,504.149994,495.040009,495.250000,489.067627,500
2020-10-27,498.600006,499.959991,491.109985,491.109985,484.979309,1100
2020-10-28,469.649994,474.859985,464.660004,471.480011,465.594330,1200
2020-10-29,466.899994,477.500000,466.899994,475.000000,469.070404,2300
2020-10-30,473.690002,474.299988,466.040009,466.040009,460.222260,1100
2020-11-02,470.000000,475.649994,469.549988,474.950012,469.021027,900
2020-11-03,475.450012,481.100006,475.450012,481.100006,475.094269,500
2020-11-04,485.700012,496.250000,485.700012,493.029999,486.875336,400
2020-11-05,514.799988,517.250000,510.000000,517.049988,510.595459,900
2020-11-06,518.900024,521.549988,512.390015,515.349976,508.916656,500
2020-11-09,566.000000,566.000000,545.000000,545.000000,538.196533,4000
